date,item_id,category,units_sold,is_holiday
2016-01-20,STORE_28,Okonomiyaki/Monja/Teppanyaki,17,0
2016-01-20,STORE_29,Bar/Cocktail,17,0
2016-01-20,STORE_30,Dining bar,16,0
2016-01-21,STORE_01,Izakaya,32,0
2016-01-21,STORE_02,Cafe/Sweets,4,0
2016-01-21,STORE_03,Bar/Cocktail,14,0
2016-01-21,STORE_04,Okonomiyaki/Monja/Teppanyaki,12,0
2016-01-21,STORE_05,Bar/Cocktail,13,0
2016-01-21,STORE_06,Dining bar,13,0
2016-01-21,STORE_07,Izakaya,20,0
2016-01-21,STORE_08,Izakaya,32,0
2016-01-21,STORE_09,Izakaya,13,0
2016-01-21,STORE_10,Japanese food,18,0
2016-01-21,STORE_11,Bar/Cocktail,40,0
2016-01-21,STORE_12,Izakaya,37,0
2016-01-21,STORE_13,Izakaya,18,0
2016-01-21,STORE_14,Italian/French,18,0
2016-01-21,STORE_15,Izakaya,16,0
2016-01-21,STORE_16,Italian/French,27,0
2016-01-21,STORE_17,Cafe/Sweets,10,0
2016-01-21,STORE_18,Cafe/Sweets,18,0
2016-01-21,STORE_19,Izakaya,24,0
2016-01-21,STORE_20,Bar/Cocktail,9,0
2016-01-21,STORE_21,Cafe/Sweets,29,0
2016-01-21,STORE_22,Izakaya,28,0
2016-01-21,STORE_23,Bar/Cocktail,19,0
2016-01-21,STORE_24,Izakaya,17,0
2016-01-21,STORE_25,Cafe/Sweets,9,0
2016-01-21,STORE_26,Cafe/Sweets,28,0
2016-01-21,STORE_27,Dining bar,25,0
2016-01-21,STORE_28,Okonomiyaki/Monja/Teppanyaki,15,0
2016-01-21,STORE_29,Bar/Cocktail,28,0
2016-01-21,STORE_30,Dining bar,5,0
2016-01-22,STORE_01,Izakaya,42,0
2016-01-22,STORE_02,Cafe/Sweets,7,0
2016-01-22,STORE_03,Bar/Cocktail,18,0
2016-01-22,STORE_04,Okonomiyaki/Monja/Teppanyaki,8,0
2016-01-22,STORE_05,Bar/Cocktail,22,0
2016-01-22,STORE_06,Dining bar,16,0
2016-01-22,STORE_07,Izakaya,29,0
2016-01-22,STORE_08,Izakaya,42,0
2016-01-22,STORE_09,Izakaya,28,0
2016-01-22,STORE_10,Japanese food,19,0
2016-01-22,STORE_11,Bar/Cocktail,33,0
2016-01-22,STORE_12,Izakaya,47,0
2016-01-22,STORE_13,Izakaya,32,0
2016-01-22,STORE_14,Italian/French,17,0
2016-01-22,STORE_15,Izakaya,39,0
2016-01-22,STORE_16,Italian/French,52,0
2016-01-22,STORE_17,Cafe/Sweets,6,0
2016-01-22,STORE_18,Cafe/Sweets,23,0
2016-01-22,STORE_19,Izakaya,31,0
2016-01-22,STORE_20,Bar/Cocktail,10,0
2016-01-22,STORE_21,Cafe/Sweets,27,0
2016-01-22,STORE_22,Izakaya,49,0
2016-01-22,STORE_23,Bar/Cocktail,24,0
2016-01-22,STORE_24,Izakaya,50,0
2016-01-22,STORE_25,Cafe/Sweets,12,0
2016-01-22,STORE_26,Cafe/Sweets,45,0
2016-01-22,STORE_27,Dining bar,26,0
2016-01-22,STORE_28,Okonomiyaki/Monja/Teppanyaki,18,0
2016-01-22,STORE_29,Bar/Cocktail,15,0
2016-01-22,STORE_30,Dining bar,25,0
2016-01-23,STORE_01,Izakaya,29,0
2016-01-23,STORE_02,Cafe/Sweets,5,0
2016-01-23,STORE_03,Bar/Cocktail,68,0
2016-01-23,STORE_04,Okonomiyaki/Monja/Teppanyaki,21,0
2016-01-23,STORE_05,Bar/Cocktail,51,0
2016-01-23,STORE_06,Dining bar,18,0
2016-01-23,STORE_07,Izakaya,36,0
2016-01-23,STORE_08,Izakaya,57,0
2016-01-23,STORE_09,Izakaya,33,0
2016-01-23,STORE_10,Japanese food,19,0
2016-01-23,STORE_11,Bar/Cocktail,40,0
2016-01-23,STORE_12,Izakaya,42,0
2016-01-23,STORE_13,Izakaya,59,0
2016-01-23,STORE_14,Italian/French,18,0
2016-01-23,STORE_15,Izakaya,21,0
2016-01-23,STORE_16,Italian/French,39,0
2016-01-23,STORE_17,Cafe/Sweets,24,0
2016-01-23,STORE_18,Cafe/Sweets,43,0
2016-01-23,STORE_19,Izakaya,37,0
2016-01-23,STORE_20,Bar/Cocktail,11,0
2016-01-23,STORE_21,Cafe/Sweets,54,0
2016-01-23,STORE_22,Izakaya,48,0
2016-01-23,STORE_23,Bar/Cocktail,18,0
2016-01-23,STORE_24,Izakaya,27,0
2016-01-23,STORE_25,Cafe/Sweets,16,0
2016-01-23,STORE_26,Cafe/Sweets,47,0
2016-01-23,STORE_27,Dining bar,39,0
2016-01-23,STORE_28,Okonomiyaki/Monja/Teppanyaki,13,0
2016-01-23,STORE_29,Bar/Cocktail,23,0
2016-01-23,STORE_30,Dining bar,42,0
2016-01-24,STORE_01,Izakaya,44,0
2016-01-24,STORE_02,Cafe/Sweets,9,0
2016-01-24,STORE_03,Bar/Cocktail,64,0
2016-01-24,STORE_04,Okonomiyaki/Monja/Teppanyaki,2,0
2016-01-24,STORE_05,Bar/Cocktail,47,0
2016-01-24,STORE_06,Dining bar,8,0
2016-01-24,STORE_07,Izakaya,25,0
2016-01-24,STORE_08,Izakaya,30,0
2016-01-24,STORE_09,Izakaya,43,0
2016-01-24,STORE_10,Japanese food,18,0
2016-01-24,STORE_11,Bar/Cocktail,21,0
2016-01-24,STORE_12,Izakaya,30,0
2016-01-24,STORE_14,Italian/French,14,0
2016-01-24,STORE_15,Izakaya,7,0
2016-01-24,STORE_16,Italian/French,37,0
2016-01-24,STORE_17,Cafe/Sweets,17,0
2016-01-24,STORE_18,Cafe/Sweets,67,0
2016-01-24,STORE_19,Izakaya,8,0
2016-01-24,STORE_20,Bar/Cocktail,16,0
2016-01-24,STORE_21,Cafe/Sweets,35,0
2016-01-24,STORE_22,Izakaya,32,0
2016-01-24,STORE_23,Bar/Cocktail,5,0
2016-01-24,STORE_24,Izakaya,22,0
2016-01-24,STORE_25,Cafe/Sweets,16,0
2016-01-24,STORE_26,Cafe/Sweets,121,0
2016-01-24,STORE_27,Dining bar,35,0
2016-01-24,STORE_28,Okonomiyaki/Monja/Teppanyaki,26,0
2016-01-24,STORE_29,Bar/Cocktail,12,0
2016-01-24,STORE_30,Dining bar,21,0
2016-01-25,STORE_01,Izakaya,34,0
2016-01-25,STORE_02,Cafe/Sweets,12,0
2016-01-25,STORE_03,Bar/Cocktail,11,0
2016-01-25,STORE_04,Okonomiyaki/Monja/Teppanyaki,8,0
2016-01-25,STORE_05,Bar/Cocktail,30,0
2016-01-25,STORE_06,Dining bar,10,0
2016-01-25,STORE_07,Izakaya,16,0
2016-01-25,STORE_08,Izakaya,32,0
2016-01-25,STORE_09,Izakaya,29,0
2016-01-25,STORE_10,Japanese food,22,0
2016-01-25,STORE_11,Bar/Cocktail,26,0
2016-01-25,STORE_12,Izakaya,7,0
2016-01-25,STORE_13,Izakaya,19,0
2016-01-25,STORE_14,Italian/French,26,0
2016-01-25,STORE_15,Izakaya,21,0
2016-01-25,STORE_16,Italian/French,18,0
2016-01-25,STORE_17,Cafe/Sweets,14,0
2016-01-25,STORE_18,Cafe/Sweets,31,0
2016-01-25,STORE_19,Izakaya,2,0
2016-01-25,STORE_20,Bar/Cocktail,13,0
2016-01-25,STORE_21,Cafe/Sweets,30,0
2016-01-25,STORE_22,Izakaya,32,0
2016-01-25,STORE_23,Bar/Cocktail,6,0
2016-01-25,STORE_24,Izakaya,17,0
2016-01-25,STORE_25,Cafe/Sweets,21,0
2016-01-25,STORE_26,Cafe/Sweets,43,0
2016-01-25,STORE_27,Dining bar,31,0
2016-01-25,STORE_28,Okonomiyaki/Monja/Teppanyaki,17,0
2016-01-25,STORE_29,Bar/Cocktail,14,0
2016-01-25,STORE_30,Dining bar,2,0
2016-01-26,STORE_01,Izakaya,30,0
2016-01-26,STORE_02,Cafe/Sweets,6,0
2016-01-26,STORE_03,Bar/Cocktail,14,0
2016-01-26,STORE_04,Okonomiyaki/Monja/Teppanyaki,17,0
2016-01-26,STORE_05,Bar/Cocktail,14,0
2016-01-26,STORE_06,Dining bar,27,0
2016-01-26,STORE_07,Izakaya,12,0
2016-01-26,STORE_08,Izakaya,26,0
2016-01-26,STORE_09,Izakaya,27,0
2016-01-26,STORE_10,Japanese food,15,0
2016-01-26,STORE_11,Bar/Cocktail,23,0
2016-01-26,STORE_12,Izakaya,9,0
2016-01-26,STORE_13,Izakaya,23,0
2016-01-26,STORE_14,Italian/French,13,0
2016-01-26,STORE_15,Izakaya,13,0
2016-01-26,STORE_16,Italian/French,16,0
2016-01-26,STORE_17,Cafe/Sweets,12,0
2016-01-26,STORE_18,Cafe/Sweets,27,0
2016-01-26,STORE_19,Izakaya,16,0
2016-01-26,STORE_20,Bar/Cocktail,11,0
2016-01-26,STORE_21,Cafe/Sweets,33,0
2016-01-26,STORE_22,Izakaya,30,0
2016-01-26,STORE_23,Bar/Cocktail,13,0
2016-01-26,STORE_24,Izakaya,44,0
2016-01-26,STORE_25,Cafe/Sweets,2,0
2016-01-26,STORE_26,Cafe/Sweets,23,0
2016-01-26,STORE_27,Dining bar,25,0
2016-01-26,STORE_28,Okonomiyaki/Monja/Teppanyaki,23,0
2016-01-26,STORE_29,Bar/Cocktail,19,0
2016-01-26,STORE_30,Dining bar,3,0
2016-01-27,STORE_01,Izakaya,23,0
2016-01-27,STORE_02,Cafe/Sweets,2,0
2016-01-27,STORE_03,Bar/Cocktail,36,0
2016-01-27,STORE_04,Okonomiyaki/Monja/Teppanyaki,19,0
2016-01-27,STORE_05,Bar/Cocktail,20,0
2016-01-27,STORE_06,Dining bar,25,0
2016-01-27,STORE_07,Izakaya,16,0
2016-01-27,STORE_08,Izakaya,30,0
2016-01-27,STORE_09,Izakaya,28,0
2016-01-27,STORE_10,Japanese food,19,0
2016-01-27,STORE_11,Bar/Cocktail,23,0
2016-01-27,STORE_12,Izakaya,5,0
2016-01-27,STORE_13,Izakaya,37,0
2016-01-27,STORE_14,Italian/French,15,0
2016-01-27,STORE_15,Izakaya,23,0
2016-01-27,STORE_16,Italian/French,24,0
2016-01-27,STORE_17,Cafe/Sweets,10,0
2016-01-27,STORE_18,Cafe/Sweets,30,0
2016-01-27,STORE_19,Izakaya,24,0
2016-01-27,STORE_20,Bar/Cocktail,16,0
2016-01-27,STORE_21,Cafe/Sweets,38,0
2016-01-27,STORE_22,Izakaya,42,0
2016-01-27,STORE_23,Bar/Cocktail,19,0
2016-01-27,STORE_24,Izakaya,25,0
2016-01-27,STORE_25,Cafe/Sweets,18,0
2016-01-27,STORE_26,Cafe/Sweets,38,0
2016-01-27,STORE_27,Dining bar,40,0
2016-01-27,STORE_28,Okonomiyaki/Monja/Teppanyaki,13,0
2016-01-27,STORE_29,Bar/Cocktail,17,0
2016-01-27,STORE_30,Dining bar,25,0
2016-01-28,STORE_01,Izakaya,42,0
2016-01-28,STORE_02,Cafe/Sweets,7,0
2016-01-28,STORE_03,Bar/Cocktail,22,0
2016-01-28,STORE_04,Okonomiyaki/Monja/Teppanyaki,3,0
2016-01-28,STORE_05,Bar/Cocktail,22,0
2016-01-28,STORE_06,Dining bar,9,0
2016-01-28,STORE_07,Izakaya,17,0
2016-01-28,STORE_08,Izakaya,8,0
2016-01-28,STORE_09,Izakaya,27,0
2016-01-28,STORE_10,Japanese food,25,0
2016-01-28,STORE_11,Bar/Cocktail,24,0
2016-01-28,STORE_12,Izakaya,16,0
2016-01-28,STORE_13,Izakaya,13,0
2016-01-28,STORE_14,Italian/French,19,0
2016-01-28,STORE_15,Izakaya,10,0
2016-01-28,STORE_16,Italian/French,18,0
2016-01-28,STORE_17,Cafe/Sweets,13,0
2016-01-28,STORE_18,Cafe/Sweets,16,0
2016-01-28,STORE_19,Izakaya,19,0
2016-01-28,STORE_20,Bar/Cocktail,19,0
2016-01-28,STORE_21,Cafe/Sweets,30,0
2016-01-28,STORE_22,Izakaya,20,0
2016-01-28,STORE_23,Bar/Cocktail,25,0
2016-01-28,STORE_24,Izakaya,23,0
2016-01-28,STORE_25,Cafe/Sweets,10,0
2016-01-28,STORE_26,Cafe/Sweets,37,0
2016-01-28,STORE_27,Dining bar,36,0
2016-01-28,STORE_28,Okonomiyaki/Monja/Teppanyaki,8,0
2016-01-28,STORE_29,Bar/Cocktail,8,0
2016-01-28,STORE_30,Dining bar,12,0
2016-01-29,STORE_01,Izakaya,41,0
2016-01-29,STORE_02,Cafe/Sweets,4,0
2016-01-29,STORE_03,Bar/Cocktail,9,0
2016-01-29,STORE_04,Okonomiyaki/Monja/Teppanyaki,7,0
2016-01-29,STORE_05,Bar/Cocktail,31,0
2016-01-29,STORE_06,Dining bar,4,0
2016-01-29,STORE_07,Izakaya,23,0
2016-01-29,STORE_08,Izakaya,43,0
2016-01-29,STORE_09,Izakaya,38,0
2016-01-29,STORE_10,Japanese food,20,0
2016-01-29,STORE_11,Bar/Cocktail,21,0
2016-01-29,STORE_12,Izakaya,50,0
2016-01-29,STORE_13,Izakaya,52,0
2016-01-29,STORE_14,Italian/French,23,0
2016-01-29,STORE_15,Izakaya,18,0
2016-01-29,STORE_16,Italian/French,34,0
2016-01-29,STORE_17,Cafe/Sweets,12,0
2016-01-29,STORE_18,Cafe/Sweets,23,0
2016-01-29,STORE_19,Izakaya,30,0
2016-01-29,STORE_20,Bar/Cocktail,6,0
2016-01-29,STORE_21,Cafe/Sweets,15,0
2016-01-29,STORE_22,Izakaya,60,0
2016-01-29,STORE_23,Bar/Cocktail,34,0
2016-01-29,STORE_24,Izakaya,48,0
2016-01-29,STORE_25,Cafe/Sweets,10,0
2016-01-29,STORE_26,Cafe/Sweets,13,0
2016-01-29,STORE_27,Dining bar,32,0
2016-01-29,STORE_28,Okonomiyaki/Monja/Teppanyaki,22,0
2016-01-29,STORE_29,Bar/Cocktail,21,0
2016-01-29,STORE_30,Dining bar,3,0
2016-01-30,STORE_01,Izakaya,63,0
2016-01-30,STORE_02,Cafe/Sweets,3,0
2016-01-30,STORE_03,Bar/Cocktail,52,0
2016-01-30,STORE_04,Okonomiyaki/Monja/Teppanyaki,20,0
2016-01-30,STORE_05,Bar/Cocktail,45,0
2016-01-30,STORE_06,Dining bar,27,0
2016-01-30,STORE_07,Izakaya,22,0
2016-01-30,STORE_08,Izakaya,65,0
2016-01-30,STORE_09,Izakaya,48,0
2016-01-30,STORE_10,Japanese food,18,0
2016-01-30,STORE_11,Bar/Cocktail,42,0
2016-01-30,STORE_12,Izakaya,46,0
2016-01-30,STORE_13,Izakaya,67,0
2016-01-30,STORE_14,Italian/French,45,0
2016-01-30,STORE_15,Izakaya,35,0
2016-01-30,STORE_16,Italian/French,78,0
2016-01-30,STORE_17,Cafe/Sweets,18,0
2016-01-30,STORE_18,Cafe/Sweets,67,0
2016-01-30,STORE_19,Izakaya,38,0
2016-01-30,STORE_20,Bar/Cocktail,19,0
2016-01-30,STORE_21,Cafe/Sweets,34,0
2016-01-30,STORE_22,Izakaya,50,0
2016-01-30,STORE_23,Bar/Cocktail,19,0
2016-01-30,STORE_24,Izakaya,32,0
2016-01-30,STORE_25,Cafe/Sweets,20,0
2016-01-30,STORE_26,Cafe/Sweets,84,0
2016-01-30,STORE_27,Dining bar,41,0
2016-01-30,STORE_28,Okonomiyaki/Monja/Teppanyaki,39,0
2016-01-30,STORE_29,Bar/Cocktail,19,0
2016-01-30,STORE_30,Dining bar,22,0
2016-01-31,STORE_01,Izakaya,47,0
2016-01-31,STORE_02,Cafe/Sweets,12,0
2016-01-31,STORE_03,Bar/Cocktail,43,0
2016-01-31,STORE_04,Okonomiyaki/Monja/Teppanyaki,18,0
2016-01-31,STORE_05,Bar/Cocktail,56,0
2016-01-31,STORE_06,Dining bar,18,0
2016-01-31,STORE_07,Izakaya,38,0
2016-01-31,STORE_08,Izakaya,9,0
2016-01-31,STORE_09,Izakaya,35,0
2016-01-31,STORE_10,Japanese food,22,0
2016-01-31,STORE_11,Bar/Cocktail,32,0
2016-01-31,STORE_12,Izakaya,50,0
2016-01-31,STORE_13,Izakaya,14,0
2016-01-31,STORE_14,Italian/French,29,0
2016-01-31,STORE_15,Izakaya,9,0
2016-01-31,STORE_16,Italian/French,49,0
2016-01-31,STORE_17,Cafe/Sweets,21,0
2016-01-31,STORE_18,Cafe/Sweets,60,0
2016-01-31,STORE_19,Izakaya,31,0
2016-01-31,STORE_20,Bar/Cocktail,15,0
2016-01-31,STORE_21,Cafe/Sweets,54,0
2016-01-31,STORE_22,Izakaya,32,0
2016-01-31,STORE_23,Bar/Cocktail,10,0
2016-01-31,STORE_24,Izakaya,21,0
2016-01-31,STORE_25,Cafe/Sweets,18,0
2016-01-31,STORE_26,Cafe/Sweets,84,0
2016-01-31,STORE_27,Dining bar,38,0
2016-01-31,STORE_28,Okonomiyaki/Monja/Teppanyaki,10,0
2016-01-31,STORE_29,Bar/Cocktail,6,0
2016-01-31,STORE_30,Dining bar,37,0
2016-02-01,STORE_01,Izakaya,23,0
2016-02-01,STORE_02,Cafe/Sweets,10,0
2016-02-01,STORE_03,Bar/Cocktail,10,0
2016-02-01,STORE_04,Okonomiyaki/Monja/Teppanyaki,2,0
2016-02-01,STORE_05,Bar/Cocktail,17,0
2016-02-01,STORE_06,Dining bar,15,0
2016-02-01,STORE_07,Izakaya,26,0
2016-02-01,STORE_08,Izakaya,4,0
2016-02-01,STORE_09,Izakaya,19,0
2016-02-01,STORE_10,Japanese food,19,0
2016-02-01,STORE_11,Bar/Cocktail,33,0
2016-02-01,STORE_12,Izakaya,4,0
2016-02-01,STORE_14,Italian/French,16,0
2016-02-01,STORE_15,Izakaya,9,0
2016-02-01,STORE_16,Italian/French,5,0
2016-02-01,STORE_17,Cafe/Sweets,5,0
2016-02-01,STORE_18,Cafe/Sweets,13,0
2016-02-01,STORE_19,Izakaya,13,0
2016-02-01,STORE_20,Bar/Cocktail,3,0
2016-02-01,STORE_21,Cafe/Sweets,20,0
2016-02-01,STORE_22,Izakaya,22,0
2016-02-01,STORE_23,Bar/Cocktail,6,0
2016-02-01,STORE_24,Izakaya,16,0
2016-02-01,STORE_25,Cafe/Sweets,10,0
2016-02-01,STORE_26,Cafe/Sweets,64,0
2016-02-01,STORE_27,Dining bar,22,0
2016-02-01,STORE_28,Okonomiyaki/Monja/Teppanyaki,6,0
2016-02-01,STORE_29,Bar/Cocktail,9,0
2016-02-01,STORE_30,Dining bar,16,0
2016-02-02,STORE_01,Izakaya,20,0
2016-02-02,STORE_02,Cafe/Sweets,10,0
2016-02-02,STORE_03,Bar/Cocktail,15,0
2016-02-02,STORE_04,Okonomiyaki/Monja/Teppanyaki,8,0
2016-02-02,STORE_05,Bar/Cocktail,9,0
2016-02-02,STORE_06,Dining bar,4,0
2016-02-02,STORE_07,Izakaya,22,0
2016-02-02,STORE_08,Izakaya,11,0
2016-02-02,STORE_09,Izakaya,29,0
2016-02-02,STORE_10,Japanese food,19,0
2016-02-02,STORE_11,Bar/Cocktail,53,0
2016-02-02,STORE_12,Izakaya,22,0
2016-02-02,STORE_13,Izakaya,12,0
2016-02-02,STORE_14,Italian/French,14,0
2016-02-02,STORE_15,Izakaya,16,0
2016-02-02,STORE_16,Italian/French,32,0
2016-02-02,STORE_17,Cafe/Sweets,14,0
2016-02-02,STORE_18,Cafe/Sweets,19,0
2016-02-02,STORE_19,Izakaya,21,0
2016-02-02,STORE_20,Bar/Cocktail,8,0
2016-02-02,STORE_21,Cafe/Sweets,33,0
2016-02-02,STORE_22,Izakaya,16,0
2016-02-02,STORE_23,Bar/Cocktail,17,0
2016-02-02,STORE_24,Izakaya,30,0
2016-02-02,STORE_25,Cafe/Sweets,12,0
2016-02-02,STORE_26,Cafe/Sweets,37,0
2016-02-02,STORE_27,Dining bar,20,0
2016-02-02,STORE_28,Okonomiyaki/Monja/Teppanyaki,22,0
2016-02-02,STORE_29,Bar/Cocktail,14,0
2016-02-02,STORE_30,Dining bar,5,0
2016-02-03,STORE_01,Izakaya,20,0
2016-02-03,STORE_02,Cafe/Sweets,8,0
2016-02-03,STORE_03,Bar/Cocktail,15,0
2016-02-03,STORE_04,Okonomiyaki/Monja/Teppanyaki,5,0
2016-02-03,STORE_05,Bar/Cocktail,16,0
2016-02-03,STORE_06,Dining bar,7,0
2016-02-03,STORE_07,Izakaya,4,0
2016-02-03,STORE_08,Izakaya,11,0
2016-02-03,STORE_09,Izakaya,19,0
2016-02-03,STORE_10,Japanese food,17,0
2016-02-03,STORE_11,Bar/Cocktail,33,0
2016-02-03,STORE_12,Izakaya,16,0
2016-02-03,STORE_13,Izakaya,33,0
2016-02-03,STORE_14,Italian/French,26,0
2016-02-03,STORE_15,Izakaya,14,0
2016-02-03,STORE_16,Italian/French,14,0
2016-02-03,STORE_17,Cafe/Sweets,9,0
2016-02-03,STORE_18,Cafe/Sweets,17,0
2016-02-03,STORE_19,Izakaya,13,0
2016-02-03,STORE_20,Bar/Cocktail,17,0
2016-02-03,STORE_21,Cafe/Sweets,25,0
2016-02-03,STORE_22,Izakaya,19,0
2016-02-03,STORE_23,Bar/Cocktail,7,0
2016-02-03,STORE_24,Izakaya,21,0
2016-02-03,STORE_25,Cafe/Sweets,18,0
2016-02-03,STORE_26,Cafe/Sweets,21,0
2016-02-03,STORE_27,Dining bar,37,0
2016-02-03,STORE_28,Okonomiyaki/Monja/Teppanyaki,15,0
2016-02-03,STORE_29,Bar/Cocktail,15,0
2016-02-03,STORE_30,Dining bar,7,0
2016-02-04,STORE_01,Izakaya,14,0
2016-02-04,STORE_02,Cafe/Sweets,9,0
2016-02-04,STORE_03,Bar/Cocktail,21,0
2016-02-04,STORE_04,Okonomiyaki/Monja/Teppanyaki,2,0
2016-02-04,STORE_05,Bar/Cocktail,15,0
2016-02-04,STORE_06,Dining bar,8,0
2016-02-04,STORE_07,Izakaya,19,0
2016-02-04,STORE_08,Izakaya,5,0
2016-02-04,STORE_09,Izakaya,38,0
2016-02-04,STORE_10,Japanese food,25,0
2016-02-04,STORE_11,Bar/Cocktail,23,0
2016-02-04,STORE_12,Izakaya,30,0
2016-02-04,STORE_13,Izakaya,26,0
2016-02-04,STORE_14,Italian/French,10,0
2016-02-04,STORE_15,Izakaya,3,0
2016-02-04,STORE_16,Italian/French,14,0
2016-02-04,STORE_17,Cafe/Sweets,5,0
2016-02-04,STORE_18,Cafe/Sweets,19,0
2016-02-04,STORE_19,Izakaya,21,0
2016-02-04,STORE_20,Bar/Cocktail,5,0
2016-02-04,STORE_21,Cafe/Sweets,29,0
2016-02-04,STORE_22,Izakaya,6,0
2016-02-04,STORE_23,Bar/Cocktail,16,0
2016-02-04,STORE_24,Izakaya,23,0
2016-02-04,STORE_25,Cafe/Sweets,12,0
2016-02-04,STORE_26,Cafe/Sweets,46,0
2016-02-04,STORE_27,Dining bar,19,0
2016-02-04,STORE_28,Okonomiyaki/Monja/Teppanyaki,9,0
2016-02-04,STORE_29,Bar/Cocktail,19,0
2016-02-04,STORE_30,Dining bar,2,0
2016-02-05,STORE_01,Izakaya,45,0
2016-02-05,STORE_02,Cafe/Sweets,8,0
2016-02-05,STORE_03,Bar/Cocktail,19,0
2016-02-05,STORE_04,Okonomiyaki/Monja/Teppanyaki,5,0
2016-02-05,STORE_05,Bar/Cocktail,17,0
2016-02-05,STORE_06,Dining bar,20,0
2016-02-05,STORE_07,Izakaya,17,0
2016-02-05,STORE_08,Izakaya,47,0
2016-02-05,STORE_09,Izakaya,31,0
2016-02-05,STORE_10,Japanese food,21,0
2016-02-05,STORE_11,Bar/Cocktail,36,0
2016-02-05,STORE_12,Izakaya,35,0
2016-02-05,STORE_13,Izakaya,31,0
2016-02-05,STORE_14,Italian/French,29,0
2016-02-05,STORE_15,Izakaya,27,0
2016-02-05,STORE_16,Italian/French,43,0
2016-02-05,STORE_17,Cafe/Sweets,13,0
2016-02-05,STORE_18,Cafe/Sweets,23,0
2016-02-05,STORE_19,Izakaya,29,0
2016-02-05,STORE_20,Bar/Cocktail,20,0
2016-02-05,STORE_21,Cafe/Sweets,30,0
2016-02-05,STORE_22,Izakaya,46,0
2016-02-05,STORE_23,Bar/Cocktail,29,0
2016-02-05,STORE_24,Izakaya,43,0
2016-02-05,STORE_25,Cafe/Sweets,10,0
2016-02-05,STORE_26,Cafe/Sweets,50,0
2016-02-05,STORE_27,Dining bar,36,0
2016-02-05,STORE_28,Okonomiyaki/Monja/Teppanyaki,30,0
2016-02-05,STORE_29,Bar/Cocktail,11,0
2016-02-05,STORE_30,Dining bar,8,0
2016-02-06,STORE_01,Izakaya,35,0
2016-02-06,STORE_02,Cafe/Sweets,10,0
2016-02-06,STORE_03,Bar/Cocktail,45,0
2016-02-06,STORE_04,Okonomiyaki/Monja/Teppanyaki,14,0
2016-02-06,STORE_05,Bar/Cocktail,42,0
2016-02-06,STORE_06,Dining bar,13,0
2016-02-06,STORE_07,Izakaya,27,0
2016-02-06,STORE_08,Izakaya,45,0
2016-02-06,STORE_09,Izakaya,45,0
2016-02-06,STORE_10,Japanese food,23,0
2016-02-06,STORE_11,Bar/Cocktail,25,0
2016-02-06,STORE_12,Izakaya,64,0
2016-02-06,STORE_13,Izakaya,44,0
2016-02-06,STORE_14,Italian/French,48,0
2016-02-06,STORE_15,Izakaya,9,0
2016-02-06,STORE_16,Italian/French,75,0
2016-02-06,STORE_17,Cafe/Sweets,27,0
2016-02-06,STORE_18,Cafe/Sweets,55,0
2016-02-06,STORE_19,Izakaya,32,0
2016-02-06,STORE_20,Bar/Cocktail,14,0
2016-02-06,STORE_21,Cafe/Sweets,43,0
2016-02-06,STORE_22,Izakaya,66,0
2016-02-06,STORE_23,Bar/Cocktail,30,0
2016-02-06,STORE_24,Izakaya,62,0
2016-02-06,STORE_25,Cafe/Sweets,11,0
2016-02-06,STORE_26,Cafe/Sweets,94,0
2016-02-06,STORE_27,Dining bar,57,0
2016-02-06,STORE_28,Okonomiyaki/Monja/Teppanyaki,25,0
2016-02-06,STORE_29,Bar/Cocktail,17,0
2016-02-06,STORE_30,Dining bar,10,0
2016-02-07,STORE_01,Izakaya,33,0
2016-02-07,STORE_02,Cafe/Sweets,11,0
2016-02-07,STORE_03,Bar/Cocktail,58,0
2016-02-07,STORE_04,Okonomiyaki/Monja/Teppanyaki,5,0
2016-02-07,STORE_05,Bar/Cocktail,42,0
2016-02-07,STORE_06,Dining bar,26,0
2016-02-07,STORE_07,Izakaya,21,0
2016-02-07,STORE_08,Izakaya,22,0
2016-02-07,STORE_09,Izakaya,26,0
2016-02-07,STORE_10,Japanese food,20,0
2016-02-07,STORE_11,Bar/Cocktail,41,0
2016-02-07,STORE_12,Izakaya,26,0
2016-02-07,STORE_13,Izakaya,21,0
2016-02-07,STORE_14,Italian/French,24,0
2016-02-07,STORE_15,Izakaya,11,0
2016-02-07,STORE_16,Italian/French,50,0
2016-02-07,STORE_17,Cafe/Sweets,30,0
2016-02-07,STORE_18,Cafe/Sweets,49,0
2016-02-07,STORE_19,Izakaya,21,0
2016-02-07,STORE_20,Bar/Cocktail,14,0
2016-02-07,STORE_21,Cafe/Sweets,36,0
2016-02-07,STORE_22,Izakaya,24,0
2016-02-07,STORE_23,Bar/Cocktail,18,0
2016-02-07,STORE_24,Izakaya,28,0
2016-02-07,STORE_25,Cafe/Sweets,18,0
2016-02-07,STORE_26,Cafe/Sweets,92,0
2016-02-07,STORE_27,Dining bar,51,0
2016-02-07,STORE_28,Okonomiyaki/Monja/Teppanyaki,40,0
2016-02-07,STORE_29,Bar/Cocktail,17,0
2016-02-07,STORE_30,Dining bar,22,0
2016-02-08,STORE_01,Izakaya,31,0
2016-02-08,STORE_02,Cafe/Sweets,9,0
2016-02-08,STORE_03,Bar/Cocktail,11,0
2016-02-08,STORE_04,Okonomiyaki/Monja/Teppanyaki,14,0
